样本ID,X0_匹配词汇,X1_匹配词汇,X2_匹配词汇,X0_vec_1,X0_vec_2,X0_vec_3,X0_vec_4,X0_vec_5,X0_vec_6,X0_vec_7,X0_vec_8,X0_vec_9,X0_vec_10,X0_vec_11,X0_vec_12,X0_vec_13,X0_vec_14,X0_vec_15,X0_vec_16,X0_vec_17,X0_vec_18,X0_vec_19,X0_vec_20,X0_vec_21,X0_vec_22,X0_vec_23,X0_vec_24,X0_vec_25,X0_vec_26,X0_vec_27,X0_vec_28,X0_vec_29,X0_vec_30,X0_vec_31,X0_vec_32,X1_vec_1,X1_vec_2,X1_vec_3,X1_vec_4,X1_vec_5,X1_vec_6,X1_vec_7,X1_vec_8,X1_vec_9,X1_vec_10,X1_vec_11,X1_vec_12,X1_vec_13,X1_vec_14,X1_vec_15,X1_vec_16,X1_vec_17,X1_vec_18,X1_vec_19,X1_vec_20,X1_vec_21,X1_vec_22,X1_vec_23,X1_vec_24,X1_vec_25,X1_vec_26,X1_vec_27,X1_vec_28,X1_vec_29,X1_vec_30,X1_vec_31,X1_vec_32,X2_vec_1,X2_vec_2,X2_vec_3,X2_vec_4,X2_vec_5,X2_vec_6,X2_vec_7,X2_vec_8,X2_vec_9,X2_vec_10,X2_vec_11,X2_vec_12,X2_vec_13,X2_vec_14,X2_vec_15,X2_vec_16,X2_vec_17,X2_vec_18,X2_vec_19,X2_vec_20,X2_vec_21,X2_vec_22,X2_vec_23,X2_vec_24,X2_vec_25,X2_vec_26,X2_vec_27,X2_vec_28,X2_vec_29,X2_vec_30,X2_vec_31,X2_vec_32
466,默认_乙型肝炎病毒表面抗原,肺炎球菌4型多糖,18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,0.326677,1.066661,0.747062,0.422046,-0.663146,0.944329,-0.40125,-0.815085,-0.319613,0.953505,0.536581,-1.461836,-1.861335,0.122437,0.073592,-2.876544,-0.29946,-0.188637,-0.279299,-0.439566,-1.446504,0.646052,-0.47763,-0.78875,1.997701,0.123447,-2.034804,0.429959,-0.757386,-2.013243,1.503855,0.655047,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
467,默认_乙型肝炎病毒表面抗原,肺炎球菌1型多糖,60岁及以上老年人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,0.047986,0.122979,-0.293301,-0.249902,1.536756,-1.363287,0.389876,1.964412,0.109303,1.248239,-1.026953,1.376916,0.567078,1.54404,-0.99988,-0.086218,0.509927,-1.008677,1.112632,1.093543,-0.219104,0.128039,0.685784,0.616286,0.771587,0.737858,-0.529275,0.701825,0.009123,-0.22695,-1.22115,1.316822,1.3031,-3.708718,0.681901,0.001171,1.779854,-1.747327,1.827216,2.503458,0.122608,1.144788,-0.30785,-3.823572,2.449452,1.852328,-1.800654,-0.012929,0.676586,2.034876,-0.378445,-1.596769,-1.305492,-1.689622,1.920169,3.193387,0.015252,3.242036,0.732104,-0.507621,-4.623889,-3.104994,-2.72769,0.920185
468,默认_乙型肝炎病毒表面抗原,默认_HPV6型L1蛋白,18岁及以上成人|18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-0.079423,1.16708,0.460656,0.704528,-1.804648,0.038115,-0.954763,-0.815775,0.043302,0.060241,0.408741,-0.410145,-0.022479,-1.037898,0.136956,1.547409,0.672327,-1.238936,-1.75826,0.657953,-0.36034,-1.711393,0.80088,-1.296958,2.213289,-0.697122,1.088973,-0.876033,0.93041,-1.581042,-0.598189,-0.111347,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
469,默认_乙型肝炎病毒表面抗原,默认_HPV6型L1蛋白,60岁及以上老年人|18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-0.079423,1.16708,0.460656,0.704528,-1.804648,0.038115,-0.954763,-0.815775,0.043302,0.060241,0.408741,-0.410145,-0.022479,-1.037898,0.136956,1.547409,0.672327,-1.238936,-1.75826,0.657953,-0.36034,-1.711393,0.80088,-1.296958,2.213289,-0.697122,1.088973,-0.876033,0.93041,-1.581042,-0.598189,-0.111347,-0.002667,-2.245182,-0.17715,0.719141,-0.370952,-0.495975,0.312132,0.291001,-0.196489,-1.234629,0.915793,-0.975818,-0.828285,-0.172205,-1.61217,1.836749,1.989946,1.536897,0.460428,0.803011,1.21911,-1.409174,2.428303,2.969909,1.649888,2.562209,0.473409,-1.096799,-3.894367,-3.689555,-2.281808,2.947296
470,默认_乙型肝炎病毒表面抗原,默认_HPV6型L1蛋白,60岁及以上老年人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-0.079423,1.16708,0.460656,0.704528,-1.804648,0.038115,-0.954763,-0.815775,0.043302,0.060241,0.408741,-0.410145,-0.022479,-1.037898,0.136956,1.547409,0.672327,-1.238936,-1.75826,0.657953,-0.36034,-1.711393,0.80088,-1.296958,2.213289,-0.697122,1.088973,-0.876033,0.93041,-1.581042,-0.598189,-0.111347,1.3031,-3.708718,0.681901,0.001171,1.779854,-1.747327,1.827216,2.503458,0.122608,1.144788,-0.30785,-3.823572,2.449452,1.852328,-1.800654,-0.012929,0.676586,2.034876,-0.378445,-1.596769,-1.305492,-1.689622,1.920169,3.193387,0.015252,3.242036,0.732104,-0.507621,-4.623889,-3.104994,-2.72769,0.920185
471,灭活新型冠状病毒抗原|新型冠状病毒刺突糖蛋白NCP-RBD,默认_HPV6型L1蛋白,18岁及以上成人|18岁及以上成人,-0.83688,-0.303539,-0.797692,-0.657625,1.5031,0.349602,-0.010104,-0.590591,-0.161865,0.220394,-0.215791,-0.037895,-0.475529,0.4993,0.065446,-1.512517,-0.313972,0.30296,0.718067,0.387114,0.683825,1.360126,-0.018512,0.306161,0.512357,0.661824,-1.384746,-0.399517,-0.744017,-0.051361,0.384621,0.810044,-0.079423,1.16708,0.460656,0.704528,-1.804648,0.038115,-0.954763,-0.815775,0.043302,0.060241,0.408741,-0.410145,-0.022479,-1.037898,0.136956,1.547409,0.672327,-1.238936,-1.75826,0.657953,-0.36034,-1.711393,0.80088,-1.296958,2.213289,-0.697122,1.088973,-0.876033,0.93041,-1.581042,-0.598189,-0.111347,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
472,灭活新型冠状病毒抗原|新型冠状病毒刺突糖蛋白NCP-RBD,默认_HPV6型L1蛋白,60岁及以上老年人|18岁及以上成人|18岁及以上成人,-0.83688,-0.303539,-0.797692,-0.657625,1.5031,0.349602,-0.010104,-0.590591,-0.161865,0.220394,-0.215791,-0.037895,-0.475529,0.4993,0.065446,-1.512517,-0.313972,0.30296,0.718067,0.387114,0.683825,1.360126,-0.018512,0.306161,0.512357,0.661824,-1.384746,-0.399517,-0.744017,-0.051361,0.384621,0.810044,-0.079423,1.16708,0.460656,0.704528,-1.804648,0.038115,-0.954763,-0.815775,0.043302,0.060241,0.408741,-0.410145,-0.022479,-1.037898,0.136956,1.547409,0.672327,-1.238936,-1.75826,0.657953,-0.36034,-1.711393,0.80088,-1.296958,2.213289,-0.697122,1.088973,-0.876033,0.93041,-1.581042,-0.598189,-0.111347,-0.437923,-1.757337,-0.463501,0.958465,-1.087887,-0.078857,-0.192896,-0.446485,-0.302855,-2.027767,1.323674,-0.026567,-1.920864,-0.84705,-1.549342,2.453308,2.427733,1.370904,0.740052,1.602938,2.060643,-1.315692,2.597681,2.895416,2.194766,2.3356,0.387177,-1.293192,-3.651193,-3.884409,-2.133181,3.622999
473,乙型肝炎病毒表面抗原,乙肝病毒感染,18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-2.340558,-3.433882,-0.11483,2.539519,-0.582279,0.160786,-0.635163,0.610936,0.9057,-0.133159,-2.770409,-2.571303,-3.780554,0.296284,1.363056,-3.376534,-1.319908,-0.317695,-2.086347,-2.402527,0.488475,1.192018,2.74849,4.017997,1.607744,2.996115,2.15013,1.528166,4.35664,-0.692335,-2.791142,4.407251,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
474,乙型肝炎病毒表面抗原,乙肝病毒感染,60岁及以上老年人|18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-2.340558,-3.433882,-0.11483,2.539519,-0.582279,0.160786,-0.635163,0.610936,0.9057,-0.133159,-2.770409,-2.571303,-3.780554,0.296284,1.363056,-3.376534,-1.319908,-0.317695,-2.086347,-2.402527,0.488475,1.192018,2.74849,4.017997,1.607744,2.996115,2.15013,1.528166,4.35664,-0.692335,-2.791142,4.407251,-0.002667,-2.245182,-0.17715,0.719141,-0.370952,-0.495975,0.312132,0.291001,-0.196489,-1.234629,0.915793,-0.975818,-0.828285,-0.172205,-1.61217,1.836749,1.989946,1.536897,0.460428,0.803011,1.21911,-1.409174,2.428303,2.969909,1.649888,2.562209,0.473409,-1.096799,-3.894367,-3.689555,-2.281808,2.947296
475,默认_乙型肝炎病毒表面抗原,流感H1N1血凝素,18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,0.747245,-1.56326,0.043119,0.607953,1.963837,-0.573387,0.17722,1.909179,-0.550893,-0.077995,-1.837269,1.711912,-0.252706,1.428485,-0.020018,2.235805,0.415202,0.836035,0.485029,1.019804,0.719164,-0.520716,1.441354,2.101705,-1.550671,0.771356,1.770219,-0.843393,0.215346,1.253817,-0.557949,1.064485,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
476,默认_乙型肝炎病毒表面抗原,流感B型血凝素,60岁及以上老年人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-0.384121,0.899004,-0.106336,0.99747,0.970574,0.320849,0.452055,0.301001,1.19746,-0.009219,-0.994777,-0.03308,1.597282,0.154054,-1.097854,-0.918078,0.434061,-0.933347,-1.578228,-0.107564,0.256848,-1.171687,1.744888,0.860917,0.394275,1.103311,-2.233928,0.377976,-1.194345,0.137792,0.396109,-0.175605,1.3031,-3.708718,0.681901,0.001171,1.779854,-1.747327,1.827216,2.503458,0.122608,1.144788,-0.30785,-3.823572,2.449452,1.852328,-1.800654,-0.012929,0.676586,2.034876,-0.378445,-1.596769,-1.305492,-1.689622,1.920169,3.193387,0.015252,3.242036,0.732104,-0.507621,-4.623889,-3.104994,-2.72769,0.920185
477,默认_乙型肝炎病毒表面抗原,HPV6型L1蛋白,18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-0.079423,1.16708,0.460656,0.704528,-1.804648,0.038115,-0.954763,-0.815775,0.043302,0.060241,0.408741,-0.410145,-0.022479,-1.037898,0.136956,1.547409,0.672327,-1.238936,-1.75826,0.657953,-0.36034,-1.711393,0.80088,-1.296958,2.213289,-0.697122,1.088973,-0.876033,0.93041,-1.581042,-0.598189,-0.111347,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
478,默认_乙型肝炎病毒表面抗原,HPV11型L1蛋白,18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,0.813432,-0.548837,0.670617,-0.743145,-0.110137,-0.312368,-0.669929,1.007803,-1.904377,-0.884401,0.904758,1.105438,0.875862,-0.855439,-0.46538,0.032524,-0.291648,-1.214763,-0.925528,1.428261,0.601545,0.126473,-1.783382,-0.575713,0.638227,-0.54156,2.009887,0.148886,0.551039,0.160994,-0.718533,-0.31544,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
479,默认_乙型肝炎病毒表面抗原,HPV16型L1蛋白,18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-0.114903,-0.543081,0.166124,-0.4253,-0.824564,-0.121023,0.004865,-0.762424,0.005663,-0.76555,0.782569,-0.881254,-0.148362,-2.229059,1.272411,-0.882149,-1.462317,1.133858,-0.766884,-1.442893,0.273781,-1.634467,-0.357218,-0.718078,0.314413,-1.845376,0.812517,-1.015768,1.863641,-0.886457,0.645273,0.741018,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
480,默认_乙型肝炎病毒表面抗原,HPV6型L1蛋白,18岁及以上成人|18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-0.079423,1.16708,0.460656,0.704528,-1.804648,0.038115,-0.954763,-0.815775,0.043302,0.060241,0.408741,-0.410145,-0.022479,-1.037898,0.136956,1.547409,0.672327,-1.238936,-1.75826,0.657953,-0.36034,-1.711393,0.80088,-1.296958,2.213289,-0.697122,1.088973,-0.876033,0.93041,-1.581042,-0.598189,-0.111347,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
481,默认_乙型肝炎病毒表面抗原,HPV6型L1蛋白,18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-0.079423,1.16708,0.460656,0.704528,-1.804648,0.038115,-0.954763,-0.815775,0.043302,0.060241,0.408741,-0.410145,-0.022479,-1.037898,0.136956,1.547409,0.672327,-1.238936,-1.75826,0.657953,-0.36034,-1.711393,0.80088,-1.296958,2.213289,-0.697122,1.088973,-0.876033,0.93041,-1.581042,-0.598189,-0.111347,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
482,默认_乙型肝炎病毒表面抗原,肺炎球菌1型多糖,18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,0.047986,0.122979,-0.293301,-0.249902,1.536756,-1.363287,0.389876,1.964412,0.109303,1.248239,-1.026953,1.376916,0.567078,1.54404,-0.99988,-0.086218,0.509927,-1.008677,1.112632,1.093543,-0.219104,0.128039,0.685784,0.616286,0.771587,0.737858,-0.529275,0.701825,0.009123,-0.22695,-1.22115,1.316822,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
483,默认_乙型肝炎病毒表面抗原,肺炎球菌4型多糖,18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,0.326677,1.066661,0.747062,0.422046,-0.663146,0.944329,-0.40125,-0.815085,-0.319613,0.953505,0.536581,-1.461836,-1.861335,0.122437,0.073592,-2.876544,-0.29946,-0.188637,-0.279299,-0.439566,-1.446504,0.646052,-0.47763,-0.78875,1.997701,0.123447,-2.034804,0.429959,-0.757386,-2.013243,1.503855,0.655047,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
484,默认_乙型肝炎病毒表面抗原,肺炎球菌1型多糖,60岁及以上老年人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,0.047986,0.122979,-0.293301,-0.249902,1.536756,-1.363287,0.389876,1.964412,0.109303,1.248239,-1.026953,1.376916,0.567078,1.54404,-0.99988,-0.086218,0.509927,-1.008677,1.112632,1.093543,-0.219104,0.128039,0.685784,0.616286,0.771587,0.737858,-0.529275,0.701825,0.009123,-0.22695,-1.22115,1.316822,1.3031,-3.708718,0.681901,0.001171,1.779854,-1.747327,1.827216,2.503458,0.122608,1.144788,-0.30785,-3.823572,2.449452,1.852328,-1.800654,-0.012929,0.676586,2.034876,-0.378445,-1.596769,-1.305492,-1.689622,1.920169,3.193387,0.015252,3.242036,0.732104,-0.507621,-4.623889,-3.104994,-2.72769,0.920185
485,默认_乙型肝炎病毒表面抗原,默认_HPV6型L1蛋白,18岁及以上成人|18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-0.079423,1.16708,0.460656,0.704528,-1.804648,0.038115,-0.954763,-0.815775,0.043302,0.060241,0.408741,-0.410145,-0.022479,-1.037898,0.136956,1.547409,0.672327,-1.238936,-1.75826,0.657953,-0.36034,-1.711393,0.80088,-1.296958,2.213289,-0.697122,1.088973,-0.876033,0.93041,-1.581042,-0.598189,-0.111347,-1.308435,-0.781646,-1.036201,1.437112,-2.521757,0.755378,-1.202951,-1.921457,-0.515586,-3.614045,2.139435,1.871935,-4.106022,-2.196739,-1.423686,3.686426,3.303306,1.038918,1.299301,3.202791,3.743711,-1.128727,2.936437,2.746431,3.284524,1.882381,0.214713,-1.685977,-3.164844,-4.274117,-1.835926,4.974406
486,默认_乙型肝炎病毒表面抗原,默认_HPV6型L1蛋白,60岁及以上老年人|18岁及以上成人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-0.079423,1.16708,0.460656,0.704528,-1.804648,0.038115,-0.954763,-0.815775,0.043302,0.060241,0.408741,-0.410145,-0.022479,-1.037898,0.136956,1.547409,0.672327,-1.238936,-1.75826,0.657953,-0.36034,-1.711393,0.80088,-1.296958,2.213289,-0.697122,1.088973,-0.876033,0.93041,-1.581042,-0.598189,-0.111347,-0.002667,-2.245182,-0.17715,0.719141,-0.370952,-0.495975,0.312132,0.291001,-0.196489,-1.234629,0.915793,-0.975818,-0.828285,-0.172205,-1.61217,1.836749,1.989946,1.536897,0.460428,0.803011,1.21911,-1.409174,2.428303,2.969909,1.649888,2.562209,0.473409,-1.096799,-3.894367,-3.689555,-2.281808,2.947296
487,默认_乙型肝炎病毒表面抗原,默认_HPV6型L1蛋白,60岁及以上老年人,-0.483162,0.143974,1.544672,0.51499,-0.066487,1.17479,-0.61098,0.977481,-0.550207,-1.800815,0.485885,-1.739971,1.614405,-1.048843,0.404848,-0.923643,-0.623042,0.593432,-0.592708,-1.48898,-1.4457,0.015242,0.08027,-1.780085,0.10582,-0.725587,-0.730804,1.139328,-0.92524,0.404445,0.11252,-0.100414,-0.079423,1.16708,0.460656,0.704528,-1.804648,0.038115,-0.954763,-0.815775,0.043302,0.060241,0.408741,-0.410145,-0.022479,-1.037898,0.136956,1.547409,0.672327,-1.238936,-1.75826,0.657953,-0.36034,-1.711393,0.80088,-1.296958,2.213289,-0.697122,1.088973,-0.876033,0.93041,-1.581042,-0.598189,-0.111347,1.3031,-3.708718,0.681901,0.001171,1.779854,-1.747327,1.827216,2.503458,0.122608,1.144788,-0.30785,-3.823572,2.449452,1.852328,-1.800654,-0.012929,0.676586,2.034876,-0.378445,-1.596769,-1.305492,-1.689622,1.920169,3.193387,0.015252,3.242036,0.732104,-0.507621,-4.623889,-3.104994,-2.72769,0.920185
